district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Warangal Urban,TSD0022,1294.45,0.2352612167596817,0.27468666434288025,0.25127334594726564,340.0,85.43293762207031,0.2456563115119934,31-03-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,0.1500769704580307,0.2443367838859558,0.19514707508150667,901.0,175.8275146484375,0.19177931547164917,31-03-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,0.14404147863388062,0.19229716062545776,0.17014294014039485,611.0,103.95733642578125,0.16998426616191864,31-03-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,0.14935514330863953,0.20047788321971893,0.17122304815995065,665.0,113.86332702636719,0.16552689671516418,31-03-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,0.12175142019987106,0.19317032396793365,0.1509441260135535,1320.0,199.24624633789062,0.14747418463230133,31-03-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,0.22829630970954895,0.29361146688461304,0.26938182413261325,941.0,253.48829650878906,0.2734614312648773,31-03-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,0.0,0.247322678565979,0.19341165489620632,288.0,55.70255661010742,0.1976010650396347,31-03-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,0.1681247055530548,0.27769118547439575,0.19161365813182937,1041.0,199.46981811523438,0.18578265607357025,31-03-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,0.0,0.1900307685136795,0.10110171635945638,48.0,4.852882385253906,0.15909980237483978,31-03-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,0.15401697158813477,0.274093896150589,0.18912592595805572,1182.0,223.54684448242188,0.18719130754470825,31-03-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,0.21220052242279053,0.26173701882362366,0.24020941318609776,780.0,187.36334228515625,0.24179352819919586,31-03-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,0.13718348741531372,0.19579178094863892,0.17033900844753613,722.0,122.9847640991211,0.17162670195102692,31-03-2022.geojson,"[77.99005585064445, 16.756204506499706]",
