district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Sangareddy,TSD0017,4460.37,0.47793954610824585,1.4958573579788208,0.8084640013865936,39.0,31.53009605407715,0.7871202230453491,31-05-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,0.43988656997680664,1.2453417778015137,0.8097502390543619,33.0,26.721757888793945,0.7696792483329773,31-05-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,1.032879114151001,1.990546464920044,1.6068964312153478,31.0,49.81378936767578,1.643312692642212,31-05-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,1.3610862493515015,2.09043550491333,1.5305631425645616,18.0,27.55013656616211,1.4831730127334595,31-05-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,0.4034191071987152,0.6951587796211243,0.5518654584884644,16.0,8.82984733581543,0.5603877305984497,31-05-2022.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,0.6095395088195801,0.7015009522438049,0.6442773125388406,11.0,7.087050437927246,0.6364937424659729,31-05-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,0.45415642857551575,1.2279008626937866,0.9117437362670898,30.0,27.352312088012695,0.9765924215316772,31-05-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,1.9572501182556152,2.922844886779785,2.3728204727172852,20.0,47.4564094543457,2.370283603668213,31-05-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,1.3135199546813965,2.0111584663391113,1.5158653259277344,21.0,31.833171844482422,1.4181658029556274,31-05-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,0.9884840250015259,1.896999478340149,1.4871746244884672,42.0,62.461334228515625,1.5061633586883545,31-05-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,0.35743841528892517,0.9536020755767822,0.6045186360677083,30.0,18.13555908203125,0.592098593711853,31-05-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,0.9742141366004944,1.2722959518432617,1.1465097003512912,9.0,10.318587303161621,1.1311827898025513,31-05-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,0.05777101218700409,0.23852276802062988,0.1685543521758049,31.0,5.225184917449951,0.18778543174266815,31-05-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,1.11849844455719,1.191433310508728,1.154965877532959,2.0,2.309931755065918,1.154965877532959,31-05-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,0.14656133949756622,0.40659019351005554,0.24452212050154404,37.0,9.047318458557129,0.23376613855361938,31-05-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,0.41610342264175415,0.6999154090881348,0.5538016465994028,26.0,14.398842811584473,0.5484961271286011,31-05-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,1.681365728378296,2.3552210330963135,1.962733268737793,24.0,47.10559844970703,1.948529601097107,31-05-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,17.907344818115234,22.765438079833984,20.082305908203125,56.0,1124.609130859375,19.84299087524414,31-07-2022.geojson,"[80.70439006278075, 17.689273994357553]",
